Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
39.0,9,40908.16,3273.013333333334,0.0,7.0,10.0,0.0,12.0,7.0,8.01,4.0,1,1210.4,38.51497478906954,202.0,1,0.0,21.606961120248627,0,540.0290943433154,Standard
30.0,1,14012.055,1464.67125,4.0,6.0,14.0,3.0,30.0,9.0,0.8,0.0,2,702.16,28.425006727730235,185.0,1,29.837981487470213,34.62506611592565,5,318.97203619082563,Standard
54.0,14,87903.62,7269.301666666666,2.0,6.0,12.0,3.0,14.0,5.0,7.86,3.0,1,34.36,31.20467403985611,218.0,1,143.25609211192227,85.8189955785591,1,664.758755702666,Good
31.0,8,139608.72,11378.06,5.0,5.0,11.0,4.0,1.0,7.0,4.27,3.0,1,481.89,33.17227509942389,329.0,1,235.1463446753332,127.03170648273506,4,194.8719947759317,Good
41.0,6,126382.92,10386.91,5.0,3.0,9.0,3.0,19.0,5.0,1.53,0.0,1,753.87,35.094204181586235,265.0,0,248.8965580630314,116.74697621421646,4,619.9750112849541,Good
37.0,10,28949.6,2554.4666666666667,3.0,5.0,2.0,3.0,11.0,10.0,1.45,4.0,1,405.51,29.16491290156634,347.0,1,51.26711954728734,35.53669730807192,1,388.7743951699872,Good
15.0,8,15359.74,1362.9783333333332,10.0,7.0,27.0,8.0,18.0,25.0,8.06,6.0,0,2064.96,32.1033577780339,86.0,2,70.86812407026216,37.2679240517671,5,274.56792230431427,Poor
28.0,7,92300.01,7437.6675,3.0,5.0,11.0,3.0,29.0,9.0,25.96,2.0,2,755.17,29.951593163821546,220.0,2,211.74780891351924,74.880646031588,0,672.3079450450375,Standard
32.0,6,14066.87,1272.2391666666667,2.0,4.0,1.0,2.0,11.0,2.0,6.42,3.0,1,805.77,27.63411082553216,383.0,1,16.223610435208066,37.802864860576506,5,289.3585682013483,Standard
41.0,3,30416.28,2346.69,5.0,4.0,4.0,0.0,10.0,3.0,1.33,3.0,1,1021.07,25.84003363633621,220.0,0,0.0,27.65349773849071,3,391.316236113604,Good
31.0,8,62380.11,5117.3425,7.0,5.0,29.0,5.0,24.0,15.0,26.26,8.0,0,3084.5,29.15704410826523,85.0,2,214.91951248534247,104.86205609652444,2,451.6642430125144,Standard
51.0,0,19271.95,1536.9958333333334,6.0,4.0,9.0,3.0,28.0,9.0,13.97,2.0,2,368.72,23.029550923754112,386.0,2,35.046789084156345,55.99223466214697,2,315.71460156341124,Standard
49.0,7,15055.0,988.5833333333331,3.0,3.0,8.0,3.0,6.0,4.0,2.61,3.0,1,360.12,37.69792676823685,208.0,0,31.775461243767968,15.861021548160611,1,301.2218505414048,Standard
41.0,14,30963.76,2748.313333333333,3.0,5.0,5.0,2.0,22.0,19.0,8.23,1.0,2,759.58,36.66358771154471,232.0,2,37.46358877944724,31.04982463089832,1,385.4366384993303,Standard
32.0,3,18070.01,1469.8341666666663,9.0,7.0,34.0,3.0,41.0,25.0,8.89,8.0,0,2493.97,29.113626575044112,107.0,2,43.48068420047778,55.18086770231027,5,317.76144020981565,Standard
31.0,8,59241.38,4818.781666666667,4.0,5.0,9.0,3.0,7.0,10.0,6.0,2.0,1,690.12,27.39649864540648,283.0,1,128.9292457279007,64.09734961281099,3,375.231066885254,Good
41.0,2,65588.1,5310.675,7.0,4.0,11.0,3.0,22.0,20.0,8.33,0.0,1,1292.14,25.600213660755035,368.0,0,112.06551509640828,34.538891904320934,1,555.6918237510363,Good
24.0,3,69941.9,5766.491666666666,4.0,6.0,14.0,4.0,20.0,11.0,9.81,8.0,2,375.97,37.11477213532354,257.0,0,218.56008789280696,77.21010307624701,0,548.2377827205463,Standard
33.0,1,17914.24,1744.8533333333337,6.0,6.0,11.0,5.0,21.0,8.0,11.98,5.0,2,703.21,40.07526530703231,113.0,2,65.91462582093743,17.69167785681109,3,323.7983672420806,Standard
48.0,7,39580.3,3203.3583333333336,0.0,5.0,8.0,2.0,19.0,4.0,11.14,3.0,1,458.53,38.29689379286617,207.0,1,56.75506518153054,51.33331621362788,1,391.0806869441623,Poor
50.0,4,172413.64,14258.803333333335,2.0,3.0,2.0,0.0,12.0,9.0,3.18,2.0,1,1094.29,40.36308934058594,267.0,1,0.0,140.51262537324868,4,874.7887129841763,Good
47.0,14,100233.4,8499.783333333333,6.0,4.0,2.0,3.0,10.0,15.0,6.95,1.0,1,616.68,25.73997976289733,303.0,0,182.3470459987101,173.65032207131554,1,560.8853291069029,Good
52.0,2,35444.72,3216.726666666667,1.0,5.0,5.0,0.0,14.0,11.0,4.84,2.0,1,1348.43,25.09554898327787,213.0,0,0.0,57.292998521678975,4,278.78226341458304,Standard
34.0,12,76338.68,6608.556666666666,4.0,6.0,19.0,1.0,11.0,8.0,19.18,6.0,2,965.06,29.24691900646601,159.0,2,52.63006495939771,94.52589209234894,4,517.821082453517,Standard
42.0,9,129680.28,10643.69,8.0,3.0,5.0,2.0,27.0,18.0,16.65,2.0,2,240.27,45.16969302381276,241.0,2,114.16560941353912,114.72445000065872,1,929.8884510697404,Standard
29.0,0,45250.17,3751.8475,4.0,3.0,15.0,6.0,28.0,18.0,17.93,7.0,2,492.07,35.282532526027474,131.0,2,173.8112291301529,51.08302490883084,0,350.17152696313605,Standard
21.0,6,14795.73,1011.9775,6.0,6.0,16.0,6.0,54.0,18.0,9.53,10.0,0,3124.43,36.66824557873075,89.0,2,63.73944804676253,36.16406071105251,2,260.8042543479324,Standard
38.0,7,77190.52,6470.543333333334,4.0,7.0,5.0,7.0,8.0,12.0,11.3,4.0,2,75.94,30.735105345693285,197.0,2,253.04915740803185,43.87883259144081,0,572.6866130086747,Standard
29.0,10,64030.6,5510.883333333332,6.0,6.0,15.0,5.0,21.0,12.0,16.52,6.0,2,1253.52,39.82983095819672,173.0,0,183.81430391038097,108.78334961425364,2,323.27225530552744,Standard
18.0,10,9816.78,890.065,7.0,8.0,26.0,7.0,46.0,22.0,29.01,8.0,0,2672.05,28.88447794803108,131.0,2,48.39954008206016,46.33731960946304,5,283.1765526310548,Poor
31.0,9,15628.95,1490.4125,10.0,8.0,20.0,7.0,50.0,16.0,5.52,7.0,0,2131.09,34.09170106331785,171.0,2,45.845770647590975,26.001854606820675,5,236.73848264871552,Poor
40.0,3,8578.295,634.8579166666667,4.0,10.0,31.0,5.0,29.0,18.0,15.38,6.0,2,1425.81,24.053085132523176,193.0,0,19.535330334588487,23.32992490882319,5,269.41792544526845,Standard
41.0,2,147210.68,12329.556666666664,2.0,5.0,5.0,0.0,6.0,10.0,10.74,4.0,1,323.31,41.874472515607565,381.0,1,0.0,146.1442045186493,0,287.02659841711846,Standard
52.0,12,31223.33,2484.9441666666667,8.0,3.0,9.0,4.0,26.0,8.0,8.89,2.0,1,906.8,38.08571594537987,369.0,1,85.52999024261717,29.91650962581072,5,281.8327909051944,Standard
29.0,7,30567.46,2323.288333333333,8.0,3.0,5.0,2.0,7.0,11.0,5.54,3.0,1,909.74,36.21241549015242,275.0,1,43.2296063817992,29.82379360510128,3,272.11726198173614,Good
34.0,7,45705.78,3866.815,8.0,3.0,20.0,0.0,9.0,6.0,13.97,3.0,2,132.3,33.68444510124815,361.0,1,0.0,72.27631676654505,0,547.5106014716713,Standard
33.0,4,169293.52,14365.793333333331,2.0,4.0,5.0,1.0,12.0,6.0,10.22,1.0,1,931.52,40.28280221022745,365.0,1,92.0400801313395,178.93663965554364,4,61.73602237683917,Good
49.0,14,31002.86,2848.5716666666667,8.0,6.0,10.0,0.0,5.0,13.0,5.1,2.0,2,1256.7,37.49414732961017,307.0,2,0.0,23.316631800722355,5,297.91008853766164,Standard
41.0,10,9275.95,553.9958333333334,8.0,8.0,24.0,4.0,40.0,21.0,19.23,8.0,0,1746.01,35.32354596018528,147.0,2,19.7889022619584,14.960539934848857,1,270.6501411365261,Poor
30.0,11,66999.96,5862.330000000001,10.0,9.0,27.0,7.0,18.0,24.0,4.72,11.0,0,1619.22,26.586196179263894,139.0,2,357.40606752749034,144.2403032431273,0,324.5866292293824,Standard
42.0,4,88685.32,7417.443333333334,0.0,2.0,3.0,4.0,6.0,7.0,6.75,4.0,1,1429.35,41.55789438703254,257.0,1,168.77080415188922,95.2033627026592,0,651.5090842494494,Good
44.0,13,49316.19,3848.6825,7.0,8.0,20.0,2.0,59.0,19.0,4.4,9.0,0,2080.28,38.51306653084643,182.0,2,50.29793050297292,41.4255431517384,0,512.9579383182709,Poor
44.0,1,8532.975,900.0812500000002,6.0,6.0,19.0,6.0,18.0,18.0,7.4700000000000015,8.0,0,2389.96,32.01884901116048,161.0,2,24.358094357469405,30.47150733863556,5,237.7532630818597,Poor
26.0,5,9582.025,1022.5020833333332,5.0,7.0,7.0,2.0,8.0,15.0,6.49,1.0,1,820.12,23.12671252139869,393.0,1,8.129068767166897,15.75910189882117,5,335.4447537577282,Poor
21.0,9,10568.51,1176.7091666666663,5.0,7.0,8.0,0.0,17.0,20.0,7.15,7.0,2,1062.67,34.62466264679955,187.0,0,0.0,24.2224760750106,0,333.4484405916561,Standard
24.0,14,78024.96,6746.080000000001,6.0,9.0,32.0,5.0,30.0,21.0,24.34,6.0,0,4732.06,29.24289644150712,149.0,2,301.0706312329842,80.48120252165397,1,362.36030189219457,Standard
33.0,11,32227.12,2631.593333333333,1.0,4.0,1.0,2.0,5.0,11.0,3.09,3.0,1,48.95,38.67582614810981,205.0,1,49.16865304083368,42.18629952444351,1,375.512328496036,Good
49.0,7,15988.665,1154.38875,1.0,6.0,8.0,1.0,9.0,11.0,3.93,0.0,1,912.94,35.727759449919155,268.0,1,11.377456216694572,21.2700362797565,3,306.44098526067023,Standard
22.0,9,83334.5,6918.541666666668,5.0,3.0,3.0,3.0,6.0,3.0,4.54,4.0,1,1188.93,31.707726529648493,230.0,0,168.13173141552392,139.5714244019921,5,173.20768542135613,Standard
27.0,13,17469.68,1417.8066666666666,7.0,9.0,18.0,5.0,46.0,16.0,27.12,10.0,0,3645.12,27.04196314190104,67.0,2,67.96105153510771,16.961888634277067,5,261.8224481594304,Standard
19.0,3,56023.84,4943.653333333333,8.0,5.0,23.0,8.0,36.0,25.0,5.6,6.0,0,3745.69,25.952326518070787,116.0,0,296.19596090465376,63.22762135035983,0,336.8409760107471,Poor
54.0,10,19206.195,1438.51625,4.0,3.0,7.0,1.0,12.0,0.0,2.36,3.0,1,291.71,32.91677903791107,284.0,1,12.87583065451432,26.718516111167265,0,344.2572782343184,Standard
36.0,12,24376.2,2278.350000000001,4.0,7.0,10.0,1.0,11.0,16.0,8.3,1.0,2,1109.03,36.46715304868562,257.0,2,10.835928874709449,26.806115014860417,5,253.56950233472648,Standard
49.0,8,29416.29,2151.3575,4.0,5.0,5.0,4.0,9.0,9.0,0.97,1.0,1,905.18,32.867064340988705,292.0,1,93.32743827639888,31.17128944036375,2,273.4815123685947,Poor
21.0,1,130353.38999999998,10949.7825,5.0,6.0,10.0,1.0,1.0,2.0,10.39,4.0,1,804.31,42.85809040128335,291.0,0,104.74620197665531,145.0982540795555,1,929.253673805847,Poor
33.0,3,35372.4,2671.7000000000007,1.0,6.0,5.0,3.0,1.0,5.0,10.2,1.0,1,564.79,26.95478844734363,353.0,1,63.39018115962452,37.12734267688808,5,269.6739996843803,Standard
30.0,14,14360.97,1262.7475,3.0,3.0,9.0,7.0,19.0,11.0,15.1,4.0,2,2000.14,33.29565499614513,95.0,2,48.722881256157706,37.25936522923069,4,320.2925035146116,Standard
51.0,13,28112.52,2270.71,0.0,5.0,2.0,1.0,9.0,4.0,4.53,1.0,1,576.2,41.40914264488235,374.0,1,18.02218671843433,35.59733774126094,1,382.7746493057092,Good
54.0,1,29020.21,2277.350833333333,5.0,4.0,5.0,4.0,4.0,0.0,2.92,2.0,1,1252.87,40.6370706226484,205.0,1,74.67200874652599,61.9948667025358,5,352.5343901932521,Standard
54.0,9,16168.52,1513.3766666666668,5.0,7.0,17.0,1.0,8.0,13.0,8.65,3.0,2,92.04,28.73928444272448,219.0,1,7.188037221560094,39.66310387493522,3,362.0921683623263,Standard
43.0,5,82859.08,7200.923333333332,1.0,1.0,7.0,3.0,10.0,6.0,6.43,2.0,1,182.89,32.301174051643315,314.0,1,186.719704206244,109.63876846261653,2,666.1964041546652,Good
22.0,12,44986.07,3957.839166666666,3.0,3.0,4.0,2.0,2.0,10.0,8.37,4.0,1,1162.52,28.165612336604305,339.0,1,63.75170391310864,58.04344221757818,4,270.277678722983,Good
22.0,3,32160.08,2480.0066666666667,5.0,6.0,12.0,4.0,31.0,9.0,8.38,0.0,2,317.33,26.30125801352087,284.0,1,76.87375540992065,19.14718992350033,2,296.58679818101007,Standard
41.0,7,28570.38,2308.865,4.0,5.0,18.0,1.0,7.0,12.0,11.2,0.0,2,1204.12,23.82290124236502,260.0,0,18.023501736048352,70.54897805949442,4,389.0506667859132,Standard
49.0,12,86957.85,7266.4875,5.0,3.0,20.0,0.0,13.0,16.0,4.39,1.0,2,424.28,41.44980398362284,317.0,1,0.0,100.79559184454897,1,855.1640000474204,Standard
34.0,7,76170.12,6459.509999999998,5.0,7.0,16.0,6.0,17.0,14.0,19.31,7.0,2,567.53,31.371034524887108,164.0,2,203.2795213013925,146.1601327771894,2,383.3736780625177,Standard
32.0,8,123028.6,10017.383333333331,4.0,7.0,4.0,3.0,13.0,10.0,1.52,3.0,1,1361.12,28.12270488975654,335.0,1,214.2706924414976,124.5097019152428,1,912.957938976593,Good
35.0,3,16735.02,1176.585,9.0,10.0,15.0,7.0,48.0,10.0,14.43,11.0,2,2168.76,28.59096458999877,215.0,2,71.74975958755209,42.78370448004964,5,226.5900929308708,Poor
30.0,8,109122.21,8895.5175,3.0,6.0,3.0,3.0,12.0,12.0,7.32,3.0,1,1189.51,41.47280794819182,332.0,1,199.7216097136513,144.78731101762966,2,735.3839388319452,Standard
32.0,3,78738.68,6583.556666666666,9.0,7.0,29.0,2.0,47.0,20.0,8.38,11.0,0,1738.0,36.22198140960938,133.0,2,97.01484552793929,79.62259989819906,0,670.5023433083386,Poor
35.0,1,27752.64,2105.72,3.0,4.0,12.0,1.0,30.0,13.0,3.27,6.0,2,915.19,25.40567295822139,152.0,2,16.180335372840187,18.033675003457603,0,395.682097665602,Standard
16.0,5,15312.52,1021.0433333333332,7.0,10.0,32.0,2.0,55.0,9.0,19.06,6.0,2,2290.91,29.194843177512297,116.0,2,13.564921078240276,21.688906981190733,5,319.15420847780643,Poor
31.0,3,9277.245,896.1037500000001,7.0,5.0,25.0,9.0,45.0,25.0,24.79,9.0,0,3804.76,34.171244169418266,65.0,2,51.49139952821637,25.4073475344107,4,281.2025670394181,Standard
31.0,14,27676.16,2449.346666666667,3.0,7.0,2.0,2.0,25.0,9.0,8.95,2.0,1,1216.47,36.9022679079276,322.0,1,33.10159948616907,34.64140706486455,4,388.8362023269049,Poor
45.0,12,14900.75,1291.7291666666667,9.0,5.0,16.0,6.0,27.0,18.0,25.62,12.0,0,3088.8,36.65635691454936,49.0,2,43.57809580419592,37.898728712097736,5,296.94378170411505,Standard
20.0,13,28077.18,2328.765,6.0,8.0,28.0,4.0,31.0,17.0,3.61,9.0,0,2599.23,30.793631933120324,109.0,2,50.74755802343258,40.09033302123351,5,311.06224715835634,Poor
35.0,2,104988.04,8711.003333333332,8.0,7.0,1.0,0.0,27.0,19.0,9.03,3.0,1,87.85,41.13047875189687,199.0,1,0.0,88.18869003096043,0,892.5974769046576,Poor
43.0,3,63756.33,5093.0275,8.0,3.0,1.0,1.0,17.0,13.0,9.94,0.0,1,950.59,28.6062918045666,373.0,1,50.392823311130286,176.76981745896424,2,482.4214981777076,Poor
38.0,5,9415.2,541.6,8.0,10.0,33.0,6.0,47.0,24.0,24.44,9.0,0,3383.54,24.04506413738318,57.0,2,23.796122863948952,11.850418597795716,5,251.32469692656983,Standard
15.0,8,42450.3,3382.525,6.0,5.0,20.0,9.0,15.0,23.0,27.85,7.0,0,4653.37,23.67906374508335,62.0,2,165.16512521347562,45.84497625089868,4,158.268907380249,Poor
39.0,1,19041.48,1883.79,7.0,7.0,16.0,7.0,46.0,15.0,6.64,11.0,0,1819.24,28.07584040119152,88.0,2,83.18812400062909,32.66832940147962,3,284.161139382909,Standard
23.0,14,19234.69,1492.8908333333331,5.0,5.0,6.0,2.0,20.0,15.0,3.83,4.0,2,844.75,36.6271753915695,274.0,2,20.51111522654662,13.901547901048918,5,331.07567652988075,Standard
40.0,3,85272.06,7276.005,1.0,3.0,5.0,1.0,12.0,10.0,4.93,0.0,1,919.31,32.41126460572847,340.0,1,36.57053949227449,91.3250000128886,0,763.6913807034683,Good
14.0,7,55663.65,4420.6375,5.0,5.0,29.0,7.0,15.0,10.0,12.09,12.0,2,1883.61,26.140901609378613,181.0,2,168.92369729412053,82.0189480643913,5,347.62625997633074,Poor
49.0,5,97637.4,8159.45,3.0,6.0,3.0,1.0,21.0,14.0,10.15,1.0,1,82.11,30.556950630741447,304.0,1,48.95227219473077,109.13498281202816,0,879.880758191156,Good
33.0,10,9769.965,1053.1637500000004,8.0,8.0,28.0,7.0,16.0,16.0,9.14,8.0,0,1948.98,31.59191193229537,73.0,2,49.63706988907806,28.128076460979155,4,244.44074418419427,Poor
40.0,13,46003.29,3859.6075,8.0,6.0,34.0,6.0,15.0,15.0,18.37,12.0,0,2681.08,28.067024741814222,51.0,2,142.4531100539671,72.88836381619457,1,392.5551207558498,Standard
45.0,12,72904.16,6341.346666666667,4.0,7.0,13.0,2.0,27.0,15.0,10.91,4.0,2,748.11,31.674304250968213,222.0,1,67.76034959900011,146.39429143378854,2,679.9800256338782,Standard
19.0,6,22171.89,1777.6575,3.0,4.0,6.0,3.0,17.0,14.0,8.74,4.0,2,1165.64,36.24703884664885,261.0,0,51.94868143903172,25.709245551470683,1,337.86505574280966,Standard
25.0,8,121237.53,9995.1275,3.0,6.0,4.0,3.0,7.0,3.0,8.66,1.0,1,684.03,31.05862265390318,359.0,1,232.057191993378,88.19175014984494,1,778.7814277801798,Good
40.0,11,136386.2,11512.516666666668,7.0,5.0,16.0,2.0,13.0,12.0,4.42,0.0,2,971.34,36.15180825880318,353.0,1,187.46432294878505,434.1910893520318,4,192.671676914695,Standard
32.0,1,19801.67,1852.1391666666664,6.0,7.0,31.0,7.0,39.0,20.0,8.73,8.0,0,1515.99,36.390701580662295,168.0,2,115.3680516169172,56.0486738949629,5,260.11312915386424,Poor
55.0,5,103620.54,8336.045,5.0,3.0,6.0,2.0,25.0,16.0,13.33,3.0,2,100.85,38.48021918792704,253.0,1,103.22773514813096,80.29462588047707,4,344.7127357779338,Standard
45.0,9,10105.995,552.1662500000001,7.0,8.0,16.0,7.0,20.0,19.0,3.46,8.0,0,2056.61,31.90499508608495,88.0,2,43.98006780255106,17.233152492314925,5,281.67973884402335,Poor
41.0,13,17455.005,1651.58375,1.0,3.0,4.0,2.0,7.0,3.0,11.04,1.0,1,532.1,31.16156725696865,185.0,1,24.61353407256388,12.437850253719434,4,324.61655469815634,Poor
36.0,5,34884.34,2633.028333333333,8.0,4.0,30.0,4.0,10.0,14.0,7.52,10.0,2,2162.63,34.48838458518816,172.0,2,67.03698428964698,49.00958872472361,4,399.8128104614932,Poor
35.0,8,8304.89,811.0741666666668,3.0,4.0,20.0,3.0,16.0,20.0,13.27,5.0,2,1383.25,35.78174874086094,236.0,2,19.52466770230356,21.61105253088812,2,299.971696433475,Standard
44.0,2,102628.28,8252.356666666668,5.0,3.0,10.0,1.0,11.0,17.0,14.47,1.0,2,103.13,40.63940863464089,311.0,2,76.90893809050846,53.76311505597394,5,504.6982571736637,Standard
44.0,6,36823.24,2977.603333333333,6.0,7.0,17.0,4.0,18.0,20.0,14.2,4.0,2,772.35,29.52549958442793,225.0,2,109.07489596996156,21.90694312121537,4,283.6326744557446,Standard
20.0,11,10356.98,722.0816666666666,6.0,10.0,28.0,8.0,54.0,20.0,26.06,12.0,0,3716.71,39.5051315334966,124.0,2,66.45682500991846,22.2307835440692,5,261.3024559773106,Standard
44.0,14,107626.59,9095.8825,3.0,5.0,11.0,3.0,28.0,15.0,11.1,8.0,2,914.63,38.640793193280025,220.0,2,163.80279430012405,139.87469281027532,1,812.0716416261523,Standard
36.0,3,68096.88,5757.740000000002,5.0,5.0,17.0,3.0,16.0,13.0,2.8600000000000003,2.0,2,655.37,27.71390812462151,343.0,1,166.64820655546842,47.49251614035538,0,589.482610737555,Standard
21.0,4,18521.71,1741.4758333333332,10.0,7.0,19.0,9.0,24.0,23.0,16.07,9.0,0,3397.76,40.56782728254935,11.0,0,75.92328138706652,27.363393334631947,5,271.36220161030064,Poor
39.0,8,10640.355,1115.69625,6.0,3.0,13.0,2.0,14.0,18.0,10.62,3.0,2,76.19,29.37441236107836,281.0,2,17.31503008207037,15.921275861245306,3,295.3449325455145,Standard
49.0,13,160454.04,13627.17,3.0,7.0,2.0,2.0,6.0,0.0,2.63,2.0,1,773.94,40.697796161354034,307.0,0,168.71949941898825,197.74757595519296,1,1122.3832955505627,Good
45.0,2,27288.85,2524.070833333333,5.0,3.0,5.0,4.0,9.0,8.0,18.85,4.0,2,1354.13,24.491286433053613,229.0,2,65.72813668134296,64.31112657418517,4,363.170547798588,Standard
47.0,6,35730.44,2934.536666666667,5.0,6.0,3.0,4.0,11.0,18.0,1.65,4.0,1,1185.95,27.600845959161624,257.0,0,74.46925594436068,21.36217452666656,1,365.8318171362938,Good
18.0,13,9045.11,981.7591666666668,10.0,10.0,34.0,4.0,25.0,21.0,6.91,8.0,0,2575.87,34.55027342915709,214.0,2,24.8160523188982,12.84677782952484,5,261.1159910866489,Poor
53.0,12,101910.75,8600.5625,1.0,4.0,1.0,2.0,3.0,10.0,8.62,4.0,1,629.61,33.356724244248774,311.0,1,86.63599557562985,100.62623374103892,4,536.6517875461738,Standard
29.0,12,145931.88,12017.99,4.0,3.0,8.0,4.0,21.0,9.0,10.54,1.0,1,1279.09,40.38189149608353,320.0,1,314.482093551559,82.48271866119458,0,975.1409374886864,Good
42.0,5,19853.95,1944.4958333333327,10.0,5.0,20.0,7.0,37.0,23.0,4.2,12.0,0,1871.37,25.634208105219933,155.0,2,63.48402232937336,16.133576282394834,1,318.9760468380297,Poor
32.0,9,43978.14,3663.845,6.0,7.0,9.0,2.0,27.0,20.0,7.07,1.0,2,1102.66,33.75859894136732,206.0,2,68.78510048383598,54.93372984834645,0,482.6656696678176,Standard
55.0,6,95774.36,8263.196666666667,6.0,3.0,5.0,3.0,6.0,17.0,10.3,3.0,2,704.92,29.5033010359502,363.0,2,173.32320819592002,77.4707785024978,0,824.0994811158305,Standard
29.0,12,46722.72,3781.56,9.0,9.0,18.0,9.0,27.0,22.0,2.13,11.0,0,4764.13,38.14017169924311,102.0,2,284.6597508112763,33.41830628610522,1,223.2538927120169,Standard
38.0,2,38331.37,2996.2808333333337,3.0,5.0,1.0,4.0,0.0,2.0,7.89,3.0,1,1473.17,36.44955446269368,220.0,1,70.8133134683129,32.70415507741235,1,323.5036968521564,Standard
24.0,1,9730.25,975.8541666666664,6.0,9.0,17.0,6.0,25.0,17.0,2.18,11.0,0,2464.02,27.11036470065271,81.0,2,27.54384748369958,36.82200225196053,5,323.21956693100657,Standard
20.0,8,42240.87,3296.0725,9.0,8.0,22.0,5.0,19.0,20.0,19.62,10.0,0,3483.9,26.503181632504987,161.0,2,95.74849408764148,23.549201019137683,1,436.49648086396553,Poor
39.0,0,19660.58,1419.381666666667,3.0,2.0,12.0,0.0,10.0,9.0,4.32,3.0,1,941.63,24.5415634678172,333.0,1,0.0,25.153606164374747,5,358.50203613881484,Good
55.0,4,27175.69,2236.640833333333,8.0,3.0,17.0,1.0,11.0,14.0,4.47,3.0,2,1010.89,30.031657355673985,330.0,2,14.74214813555404,28.529538757192093,0,420.3923964405872,Standard
46.0,10,106695.48,8812.29,3.0,5.0,5.0,2.0,20.0,11.0,4.18,2.0,1,715.37,31.06425054197782,376.0,1,129.20205401589246,131.70839439520674,5,44.48871463899286,Standard
49.0,9,75520.47,6410.3725,4.0,7.0,13.0,4.0,12.0,12.0,8.3,4.0,2,1447.18,27.7202239633668,263.0,2,167.791468538491,53.8717201687781,0,573.7742883606593,Standard
52.0,9,57367.1,5030.591666666666,2.0,1.0,4.0,4.0,15.0,3.0,8.22,0.0,1,401.33,34.734856944262326,355.0,1,190.4408281878055,87.49753431300604,2,345.2054483418345,Good
48.0,10,95421.0,7823.75,2.0,4.0,6.0,0.0,7.0,0.0,1.36,2.0,1,410.48,36.030529240830624,208.0,0,0.0,82.58661630368343,1,838.085073003899,Good
41.0,11,28408.97,2073.414166666667,1.0,5.0,4.0,4.0,9.0,3.0,13.23,3.0,1,542.72,28.9579350403266,229.0,1,56.82024045572536,71.5984146306859,5,315.48045109089605,Standard
34.0,0,60738.48,5336.54,8.0,8.0,20.0,5.0,53.0,25.0,3.6,12.0,0,2423.74,28.771256056528483,160.0,2,180.92572052838293,54.86335600081637,5,520.8247457776027,Poor
29.0,7,41587.37,3704.614166666666,5.0,4.0,3.0,2.0,8.0,6.0,6.27,4.0,1,1353.86,26.818853066439363,191.0,1,68.53991441286563,31.16709409942589,1,412.26845683880686,Good
55.0,14,178793.92,14642.493333333336,1.0,1.0,11.0,0.0,14.0,7.0,9.72,2.0,1,1015.37,29.930029100206475,256.0,1,0.0,137.63616865166242,5,672.1699686802583,Good
42.0,7,17004.68,1572.0566666666666,6.0,8.0,21.0,7.0,24.0,13.0,11.51,12.0,2,2272.07,31.557218076406752,172.0,2,55.064722142367366,37.31028901877054,3,280.9933368067352,Poor
22.0,8,31856.05,2573.670833333333,3.0,1.0,5.0,3.0,12.0,3.0,3.21,2.0,1,1178.38,38.5314880551204,359.0,1,66.88655449804094,34.12681380958817,0,390.9283708223351,Good
45.0,9,8068.86,774.405,9.0,10.0,32.0,5.0,33.0,15.0,4.43,11.0,0,3984.41,34.9642731744358,74.0,2,19.24465375222101,10.871615749518975,1,290.15006779146364,Poor
20.0,9,35249.28,2667.44,1.0,5.0,2.0,4.0,4.0,4.0,1.55,2.0,1,1033.32,28.7643766122495,322.0,1,114.31314614871864,35.94843073486349,1,291.02519547032864,Good
34.0,9,24095.19,1990.9325,7.0,6.0,16.0,3.0,17.0,15.0,6.18,4.0,2,1263.77,30.36823289491588,219.0,2,53.9339546593797,21.570311106197394,5,169.02264787265673,Standard
21.0,9,53579.55,4639.9625,10.0,7.0,22.0,2.0,18.0,20.0,19.95,11.0,2,2322.34,35.2096249342021,88.0,2,74.48357848442592,49.79543383442984,3,366.0773692779582,Poor
42.0,9,15647.0,1044.9166666666667,10.0,5.0,17.0,6.0,49.0,25.0,26.89,8.0,0,4973.13,38.26031299940151,119.0,2,56.7168815816985,10.393478818437549,5,298.0827502755485,Poor
32.0,10,122847.88,10266.323333333334,3.0,3.0,10.0,3.0,33.0,9.0,10.2,3.0,1,875.3,34.24959101528959,299.0,0,297.99395058276235,122.65205151683575,4,134.14284461569503,Poor
32.0,7,15513.3,1545.775,5.0,6.0,9.0,7.0,1.0,9.0,19.96,5.0,2,1976.34,36.91688111635317,173.0,2,73.77635207276957,48.50448312811498,2,292.29666479911543,Standard
22.0,3,19632.01,1853.000833333333,7.0,5.0,3.0,4.0,14.0,9.0,6.4,3.0,1,904.86,32.07370052668092,345.0,1,49.4692871727901,63.141519241012354,2,271.2666645648877,Good
